PNR,HFAUDD,year
35613750,6003,2015
71527169,6002,2015
53046870,3019,2015
36219040,8906,2015
52795700,8887,2015
22305353,0179,2015
83327779,8839,2015
47374718,9398,2015
05680100,9037,2015
89530997,8322,2015
33115426,3055,2015
11868830,3127,2015
63503214,8843,2015
21682515,8368,2015
60192916,3005,2015
05167729,5445,2015
88733827,8955,2015
55896240,9556,2015
82266199,7065,2015
82377063,7220,2015
32812174,8887,2015
26348529,3022,2015
20799720,8813,2015
34852149,8820,2015
82135528,7101,2015
58174289,3311,2015
00884976,3177,2015
38390349,8118,2015
78125543,0721,2015
32292855,5728,2015
04297663,8969,2015
57461848,7160,2015
05229560,9400,2015
26608209,8924,2015
52283776,5623,2015
85007930,9047,2015
81133293,3062,2015
57528838,3035,2015
02145224,3311,2015
42771575,8322,2015
22069716,3101,2015
33854612,6822,2015
38654984,7365,2015
60944387,7090,2015
83013254,9493,2015
43820154,6296,2015
75423987,5508,2015
52544935,9430,2015
41094398,3052,2015
53325722,5463,2015
43446098,6424,2015
95515154,5798,2015
25657139,7103,2015
21163173,6930,2015
73018668,5822,2015
37761337,5844,2015
46363211,6424,2015
36132954,6847,2015
76401990,3002,2015
16330764,8637,2015
50765282,8305,2015
74356136,6853,2015
20176179,8415,2015
50627522,6681,2015
55880291,5357,2015
19162820,6507,2015
59703769,5245,2015
49731989,7070,2015
15308601,5387,2015
32171136,3109,2015
28765140,5756,2015
68225396,5346,2015
97766187,5978,2015
94445319,5949,2015
85757292,5486,2015
67604950,3345,2015
45269000,5752,2015
17780797,5911,2015
64128431,8367,2015
55607268,9122,2015
32704895,9390,2015
25557739,7862,2015
84521822,8366,2015
50334246,6890,2015
39173827,8368,2015
62890924,8919,2015
33793814,6810,2015
89607372,6510,2015
19538314,8931,2015
91239657,3173,2015
06778465,8846,2015
09470294,8818,2015
04084218,3345,2015
36144732,8300,2015
85039217,5844,2015
91418268,5757,2015
82612806,3089,2015
33013276,6051,2015
81776997,7946,2015
06550355,3109,2015
88904227,8368,2015
53384699,0702,2015
75352241,7954,2015
13543960,9398,2015
11605711,5725,2015
40318095,6137,2015
06400285,6865,2015
10545674,5843,2015
83404607,7933,2015
12336992,6818,2015
08353363,6582,2015
18585333,7090,2015
16592927,8657,2015
55276483,8903,2015
38654135,6030,2015
20317855,8041,2015
66441150,8839,2015
04060373,8901,2015
08964499,8330,2015
30205136,3024,2015
22548136,5457,2015
55767434,8345,2015
47172201,8851,2015
25057439,5597,2015
73027439,9465,2015
71527016,3026,2015
45119984,6266,2015
29053573,5720,2015
68915428,6668,2015
66155459,5857,2015
97209373,3024,2015
44012114,5341,2015
23245326,0590,2015
22646641,7952,2015
66056838,5875,2015
18639815,8904,2015
21659843,9391,2015
45804430,6145,2015
40752419,6861,2015
54460472,5334,2015
41247264,8347,2015
84479550,8897,2015
48323640,5454,2015
08887755,8412,2015
25969322,5962,2015
32331504,9398,2015
22382642,3330,2015
40966186,9225,2015
73425676,5812,2015
54866678,8336,2015
88410003,0725,2015
09652564,8969,2015
85780449,6740,2015
00106289,3314,2015
03148003,8227,2015
42985801,8375,2015
80802660,3104,2015
70527519,0675,2015
90811473,7752,2015
72965189,8970,2015
14599631,9041,2015
17498846,8626,2015
18467256,0620,2015
59970881,5615,2015
96746038,5937,2015
76382029,6235,2015
52029242,9404,2015
86562841,8977,2015
98222405,5658,2015
41389586,8864,2015
76173026,9469,2015
32443053,3314,2015
02778618,3126,2015
25278763,8314,2015
96716533,3095,2015
72136224,9390,2015
72262911,3091,2015
65954924,8818,2015
20361879,9465,2015
84276129,5774,2015
56754460,5756,2015
12957047,8586,2015
23090705,8915,2015
25378304,6418,2015
23005379,5454,2015
15551965,8837,2015
36464647,8386,2015
74831936,5403,2015
95758509,6880,2015
53782861,0620,2015
87156492,5469,2015
59336599,3158,2015
90155328,7362,2015
23026185,6418,2015
94946564,0725,2015
07113643,3314,2015
85728376,5259,2015
08076132,9041,2015
46285586,0680,2015
20842799,8097,2015
13217549,5454,2015
06196393,7140,2015
91287427,8511,2015
58235761,8338,2015
52120381,8326,2015
20131703,3134,2015
19807018,6592,2015
75998394,3314,2015
95684023,3119,2015
83753716,8092,2015
27877734,8205,2015
87472129,6991,2015
80371929,3119,2015
44124058,8275,2015
20105858,6270,2015
46938288,3022,2015
66079320,8884,2015
94080741,0172,2015
69066939,8296,2015
23097926,8822,2015
69501726,8852,2015
79709577,8341,2015
63738919,6528,2015
14319261,6158,2015
84050743,7934,2015
74799171,8316,2015
08463390,8916,2015
69023863,8148,2015
04245114,5856,2015
11369534,9574,2015
59459360,8296,2015
31219211,8871,2015
17675056,3224,2015
58196435,3097,2015
24367088,7427,2015
86960110,9668,2015
67035867,5731,2015
97696409,6266,2015
54260163,9395,2015
29448784,8912,2015
74887176,6803,2015
99827896,8118,2015
69532890,8822,2015
06677733,5462,2015
01720123,6051,2015
12043580,7335,2015
68067348,8338,2015
52280179,3314,2015
80706288,0580,2015
55666827,9225,2015
10685322,8889,2015
26554085,8841,2015
65349377,7070,2015
87154731,8501,2015
85269273,8321,2015
84972863,9410,2015
69614948,5756,2015
92032931,5967,2015
14116847,5328,2015
59374274,5680,2015
60187230,7922,2015
18680724,6847,2015
27877183,7220,2015
51888828,5387,2015
92401070,0726,2015
58421977,0173,2015
08142658,7090,2015
95724289,9416,2015
45276159,7090,2015
51505825,8275,2015
75252647,3028,2015
87374294,8353,2015
42542565,5467,2015
60636889,6516,2015
36288908,7220,2015
14435681,8366,2015
88511514,6822,2015
97158152,3024,2015
33606967,3139,2015
50250573,3331,2015
75954133,8363,2015
09441968,3330,2015
39090885,3005,2015
78872267,8448,2015
38863364,3158,2015
65600973,5713,2015
12341164,8100,2015
36338031,3139,2015
18326377,8813,2015
20871684,8346,2015
01209185,8363,2015
77081993,8913,2015
53992063,8822,2015
75321431,3314,2015
71859901,8956,2015
21970105,5770,2015
05471616,5667,2015
15181158,6599,2015
86436495,6718,2015
25471940,8840,2015
57780953,8305,2015
74112575,8899,2015
69374641,3314,2015
95376712,5718,2015
12658539,8864,2015
90665155,3158,2015
33203110,8979,2015
45812409,6865,2015
30839582,5282,2015
88404495,5977,2015
89369651,8333,2015
50776468,7145,2015
30730911,8843,2015
83480636,8381,2015
44107620,8917,2015
64356530,9391,2015
83118844,5688,2015
32401740,7322,2015
12176794,8969,2015
75566282,6930,2015
58279015,3095,2015
79151514,8899,2015
97820965,5356,2015
81600114,8081,2015
70021391,5798,2015
62190060,5713,2015
70439151,7950,2015
91651014,9430,2015
68089926,3120,2015
22331963,8979,2015
46201983,8887,2015
05560411,8846,2015
75783557,8366,2015
30784323,3134,2015
44393553,3326,2015
90833612,7133,2015
21739729,8311,2015
37305797,3355,2015
82233317,8332,2015
70410361,6296,2015
02193915,5811,2015
92976702,9037,2015
64574685,9717,2015
53940160,3125,2015
77996384,3030,2015
31497082,9047,2015
85466265,8296,2015
87986454,8275,2015
79425612,3028,2015
25819351,7112,2015
91044084,9225,2015
74525809,8305,2015
04610469,9404,2015
38402734,6046,2015
40747783,9477,2015
73129886,6107,2015
09703726,8882,2015
99545591,3326,2015
50027129,5113,2015
20694056,5533,2015
38414381,5949,2015
79220529,5839,2015
30637821,6413,2015
24885208,8326,2015
22958095,5449,2015
56657971,9430,2015
10593763,6800,2015
74513599,3104,2015
71738773,8822,2015
94224602,5153,2015
11897189,8305,2015
30821649,7934,2015
32352779,8917,2015
43730363,5667,2015
72362821,3230,2015
48176693,7900,2015
86362198,5157,2015
87565817,8882,2015
11532745,9400,2015
79768478,0163,2015
75612369,9264,2015
45814477,7943,2015
51150305,7602,2015
87200305,6418,2015
61023329,8073,2015
59629246,6494,2015
30738610,6417,2015
60722228,3153,2015
97849951,8883,2015
95544402,8380,2015
42877733,8969,2015
33638853,8946,2015
18820996,8897,2015
21946638,8972,2015
62151988,8149,2015
04508752,3160,2015
11323980,7365,2015
09602872,6829,2015
94048510,8995,2015
79160028,5962,2015
58687706,7063,2015
26598689,5465,2015
48249403,8820,2015
46575014,6716,2015
96771031,7063,2015
68511167,8368,2015
15885770,8322,2015
61366894,3035,2015
35516669,8272,2015
76799284,8892,2015
53425710,6425,2015
60738825,8026,2015
76462946,0725,2015
42776263,1164,2015
81607193,8904,2015
69119575,6804,2015
88672326,8835,2015
20707506,9047,2015
48428688,5593,2015
63964061,8892,2015
24182220,8969,2015
73274671,6592,2015
79918721,0990,2015
21509378,7951,2015
43765244,6424,2015
88068309,8522,2015
34322166,8311,2015
70795115,8884,2015
32535303,3158,2015
71325955,3125,2015
99487265,6064,2015
42740557,0721,2015
16325379,5535,2015
74506552,6184,2015
15215475,3103,2015
69150857,5811,2015
06576430,9264,2015
12085930,6880,2015
05314008,9404,2015
94646056,5620,2015
43861205,8366,2015
01747680,3005,2015
23361020,7952,2015
30800673,5446,2015
73899115,3101,2015
06799552,8154,2015
49644506,8092,2015
75030138,9390,2015
13632856,7845,2015
71564069,8809,2015
55513341,5717,2015
42373736,6494,2015
74882305,5454,2015
26799500,9487,2015
57044412,6105,2015
12149318,8321,2015
45016415,3030,2015
25040892,5756,2015
52449296,5597,2015
81450394,3030,2015
33434142,6494,2015
09367811,7190,2015
81613796,7934,2015
47449344,6420,2015
17161549,6297,2015
55050771,7138,2015
34000155,5597,2015
85895155,6991,2015
94591948,9469,2015
76970227,8558,2015
73165666,8901,2015
60927455,9264,2015
87300137,0600,2015
10883468,8931,2015
65073229,5339,2015
02653236,8958,2015
39039419,8839,2015
38539705,5667,2015
54996873,9264,2015
27602826,6285,2015
45119755,9490,2015
76390558,7090,2015
93999299,8330,2015
52727716,8359,2015
53153308,7190,2015
77525411,7958,2015
16232733,6285,2015
21237465,8871,2015
34747551,8322,2015
09313023,8937,2015
34949827,6184,2015
40033407,5743,2015
21116688,3162,2015
75207974,8333,2015
77431275,9037,2015
13844773,6398,2015
70203981,7133,2015
70575093,5593,2015
70895639,6865,2015
19377845,6125,2015
63334048,5449,2015
33151792,3012,2015
21372005,5273,2015
31688592,8232,2015
91130145,5941,2015
28024322,7186,2015
71278759,3028,2015
50354216,6742,2015
03138088,8363,2015
11329400,8902,2015
97146543,6991,2015
34784058,7063,2015
13353869,7140,2015
08125715,8873,2015
60087764,8019,2015
19379151,3088,2015
10675985,8864,2015
32493659,8867,2015
60696293,3005,2015
72188640,8979,2015
65752488,3345,2015
66773358,5310,2015
42423104,6420,2015
22649362,8075,2015
59274621,5680,2015
93717801,7183,2015
49665520,8326,2015
74912947,3311,2015
16686370,9465,2015
01305538,5752,2015
47303485,7602,2015
19489374,0707,2015
27598850,8081,2015
32433410,8871,2015
79951506,3158,2015
43437848,5680,2015
13549772,9430,2015
96778016,5774,2015
20086320,9049,2015
69393200,8359,2015
32562106,9705,2015
81583469,8969,2015
63138091,6158,2015
90861350,7923,2015
19544947,9514,2015
18162096,9477,2015
99893825,3005,2015
06908006,7116,2015
87515900,6398,2015
62488530,5387,2015
52134549,6457,2015
79089407,5463,2015
98050172,3161,2015
37576280,5449,2015
51033907,8026,2015
98923270,8306,2015
16980569,9052,2015
65911897,7365,2015
94258109,9580,2015
25734416,9668,2015
31278317,5620,2015
48227538,8937,2015
91497592,8810,2015
05873973,9051,2015
97758387,8026,2015
26087772,5843,2015
14408599,8152,2015
42237633,3028,2015
97912887,8309,2015
08171287,8918,2015
47804907,8919,2015
78752054,8836,2015
69681808,6296,2015
32031043,6145,2015
75076330,6147,2015
33146817,6125,2015
00202393,6991,2015
01040080,6269,2015
42013589,5839,2015
31471561,6100,2015
59243746,3160,2015
63951756,3005,2015
56685571,3166,2015
85520628,6890,2015
20226992,8621,2015
56976652,8330,2015
96774393,8311,2015
76080789,8902,2015
17855578,9339,2015
12917829,3134,2015
02421309,8073,2015
10107250,5190,2015
03515648,4801,2015
47965525,5756,2015
53919036,3109,2015
08584242,7902,2015
04028202,5823,2015
32360502,0680,2015
13647527,5535,2015
91949646,6158,2015
84474474,8810,2015
94225839,6494,2015
76364626,6991,2015
22970900,3142,2015
83295366,8375,2015
18739638,7849,2015
87887013,3078,2015
26085966,9390,2015
90981410,9430,2015
02344026,9717,2015
15048821,9556,2015
28128116,7160,2015
22873956,8333,2015
75601136,6262,2015
36393603,3314,2015
35307755,6408,2015
30609177,5534,2015
57974670,6991,2015
90226407,8336,2015
84951417,7953,2015
09888399,3142,2015
77658127,9038,2015
50430943,3810,2015
54595794,3108,2015
01693866,9339,2015
51327348,7365,2015
35965501,8887,2015
17741017,8366,2015
62509269,8275,2015
71257972,5844,2015
62042841,3052,2015
81501345,5942,2015
72509535,8152,2015
92652154,9414,2015
15411526,5769,2015
74512383,0990,2015
94070938,5454,2015
04375024,8093,2015
41932209,5979,2015
30166307,7183,2015
81958039,5684,2015
36771452,5247,2015
43241172,6420,2015
92308107,3127,2015
54563878,8330,2015
52135932,8306,2015
45412523,6650,2015
10901152,5486,2015
78084643,5967,2015
72914989,6142,2015
36683955,8330,2015
62654852,5657,2015
25453146,8309,2015
39449930,3161,2015
85979064,6399,2015
56030830,5310,2015
02585661,9465,2015
05936003,8924,2015
74982294,9390,2015
07951778,0680,2015
09437120,6930,2015
16913296,0702,2015
12449675,8855,2015
49637561,6823,2015
02511200,6158,2015
69481869,6401,2015
68271366,6420,2015
44384190,7187,2015
73982324,3099,2015
95425700,8901,2015
95936989,8931,2015
61682566,8902,2015
29852112,3091,2015
43834029,5403,2015
61273648,8322,2015
96196871,8902,2015
13313286,9717,2015
95549038,8097,2015
98006402,5620,2015
67971252,3005,2015
07524201,5822,2015
54686084,8332,2015
29910968,8329,2015
87689695,8235,2015
23335558,3005,2015
60274554,9717,2015
04218524,6744,2015
13442159,5839,2015
31968952,3029,2015
19032235,5936,2015
72383899,6679,2015
84508741,8897,2015
23350278,5387,2015
76561758,6606,2015
38317276,0990,2015
86837970,8915,2015
02650804,5315,2015
49355653,6299,2015
13296520,8883,2015
82367191,7140,2015
36833728,9057,2015
32792909,5831,2015
78612538,5449,2015
35765129,7231,2015
90874248,8114,2015
00298270,3103,2015
38290992,8841,2015
99801635,5324,2015
91366445,8381,2015
08983227,9057,2015
43182893,6718,2015
97618702,6818,2015
54778468,6380,2015
84210844,6718,2015
24577232,5615,2015
01058957,5967,2015
20634604,3072,2015
87489131,3020,2015
67402215,9390,2015
62185067,6494,2015
58221401,3002,2015
99254088,5995,2015
59901943,6266,2015
62402684,9045,2015
45098568,3134,2015
98504249,3039,2015
46180559,8020,2015
70626942,5857,2015
95606362,7951,2015
50927130,8338,2015
12027820,0990,2015
07456518,6494,2015
51515944,6800,2015
24747858,3106,2015
03354780,8231,2015
66488306,8835,2015
24344952,8375,2015
79131527,9584,2015
23086525,8852,2015
46930525,0990,2015
41113057,6137,2015
94236766,8152,2015
76960085,5533,2015
10893307,8420,2015
02654312,9465,2015
00194675,3107,2015
60053571,3095,2015
20702072,7230,2015
35692950,0802,2015
65468120,5811,2015
97425610,5658,2015
98122443,7138,2015
20156179,3084,2015
78580550,9469,2015
02045511,5956,2015
02550519,7916,2015
91395424,5841,2015
46421168,3309,2015
95601503,8368,2015
16887075,8870,2015
45375485,5168,2015
56648299,9487,2015
48978777,6047,2015
85251873,8916,2015
26135321,8370,2015
69201738,5589,2015
55059663,6804,2015
10303464,5937,2015
45613376,9122,2015
76316816,3160,2015
22020202,5967,2015
87659439,5620,2015
20116431,6408,2015
86418223,6930,2015
87482919,8097,2015
95390662,5678,2015
80838207,0590,2015
15498610,3330,2015
33105124,3152,2015
24987267,8907,2015
67093934,9258,2015
78489696,6820,2015
79587649,6105,2015
51569701,8368,2015
70993109,9399,2015
96619950,0630,2015
12016123,9668,2015
58819862,0172,2015
09243597,8833,2015
62625117,5672,2015
99013158,5951,2015
60480037,0703,2015
20401106,8892,2015
10284073,9504,2015
68650469,3000,2015
42338365,8912,2015
12053718,7190,2015
38067348,8838,2015
08362591,5951,2015
08750289,8320,2015
23745470,7063,2015
08850074,8919,2015
63156251,8305,2015
77306041,9668,2015
85316024,5251,2015
02971083,7145,2015
52323238,5118,2015
42607415,6421,2015
73648789,3062,2015
03522270,8958,2015
18279737,0702,2015
27242736,3047,2015
09982770,8099,2015
10841636,3030,2015
58659555,0726,2015
49189684,6030,2015
49010296,8995,2015
40073249,9400,2015
56343726,5949,2015
46958381,3101,2015
14725735,8969,2015
65105294,7065,2015
94854912,8916,2015
53667652,3336,2015
63224158,5192,2015
88587905,9410,2015
11001602,6865,2015
66626070,5431,2015
70920526,6380,2015
59891562,8995,2015
65772051,6296,2015
22423845,9404,2015
25388453,8345,2015
83555690,5651,2015
96118206,8904,2015
19425116,9518,2015
03047784,3126,2015
40795657,8359,2015
16168406,5533,2015
05280860,5752,2015
87757317,6822,2015
00134914,8822,2015
64502827,8972,2015
59369534,5535,2015
78656361,9668,2015
39765068,8946,2015
13053113,5967,2015
15105353,8904,2015
24544569,9047,2015
89845691,5597,2015
87134612,5273,2015
60993148,8812,2015
86949196,0173,2015
58167181,8927,2015
00348177,5597,2015
88021087,8868,2015
37928792,7090,2015
87125730,3086,2015
65764332,5365,2015
90212966,5491,2015
26037990,3055,2015
60458513,8843,2015
95865214,8368,2015
65784538,5728,2015
05482121,5328,2015
61766397,3020,2015
53594574,7862,2015
87015174,0176,2015
38368937,8352,2015
92615502,8803,2015
22140438,6105,2015
79128140,8995,2015
60754201,8873,2015
00620146,7847,2015
98301508,5717,2015
94538625,8995,2015
59406534,9400,2015
58386373,3060,2015
36197055,5942,2015
21031595,0620,2015
66601794,8812,2015
49072776,6266,2015
68288783,6125,2015
83296057,0690,2015
20695511,8931,2015
70974305,8846,2015
41585527,3314,2015
11765677,8366,2015
39525212,3037,2015
88926322,7752,2015
61344922,7190,2015
99581978,6456,2015
58358633,8077,2015
48417728,8822,2015
76444696,0175,2015
90207713,8958,2015
05930142,0530,2015
93440463,8300,2015
09594740,3134,2015
12428535,0675,2015
45549429,5623,2015
32715564,7950,2015
09023953,7160,2015
81919982,7063,2015
57979511,9404,2015
13007054,5620,2015
25319269,8871,2015
27583949,5388,2015
23252531,8337,2015
06018295,6142,2015
78089219,8227,2015
28674132,8838,2015
08078887,8969,2015
43669311,0726,2015
05599786,5716,2015
88595604,5911,2015
49893228,7902,2015
36040991,8899,2015
05698532,6825,2015
85038884,7365,2015
52292284,0176,2015
30063084,3002,2015
34581108,3166,2015
87100058,8822,2015
49699059,6424,2015
30340012,6296,2015
95432209,5743,2015
07068095,6103,2015
85901727,6269,2015
79614457,5596,2015
08384935,8369,2015
95198913,8366,2015
08622952,6322,2015
37616230,5136,2015
12880938,3088,2015
23799156,8906,2015
39808355,9518,2015
48974565,3151,2015
67976064,3146,2015
23118534,8876,2015
71881022,3091,2015
82030841,9481,2015
07438822,5593,2015
02720463,8871,2015
88224956,8329,2015
20387098,3094,2015
86830532,9487,2015
13138687,8884,2015
55191052,7335,2015
49722039,6384,2015
50729033,6399,2015
00852713,6740,2015
78523255,6399,2015
36684378,9465,2015
06160361,5681,2015
92092885,3101,2015
77042231,8020,2015
19761917,5722,2015
44276980,5356,2015
74136237,7145,2015
90986552,6418,2015
12416855,8944,2015
58721914,8329,2015
10025098,8958,2015
90226508,6532,2015
25404383,8904,2015
36986171,3005,2015
25496110,8316,2015
60865813,8333,2015
24949879,9047,2015
92432755,6716,2015
